C	1	8969	HIST1H2AG	H2A.1b H2A/p H2AFP pH2A/f	9.58	 SC-MS:0.48 SC-LC:0.15 SC-CX:0.11 SC-CC:0.10 SC-TS:0.06 CE-LC:0.03 SC-YH:0.02 SC-GT:0.02 HS-DC:0.01 CE-CC:0.01	37/1688	 PRPF8 POLR3A CORO1A CSNK2A1 CSTF2 DDX10 EPS15 CORO1C RANBP6 PABPC1 HIST1H2BD H3F3B SLC29A2 HSPA1L HSPA8 NAP1L1 NAP1L2 NSUN2 POLR3B IPO9 RARS2 RBBP7 RFC1 SOS2 BRDT TAF6 TBCE ACTG1 HIRA IPO4 WDR76 HIST1H2AJ DDX18 PRC1 GTF3C3 ACTR8 DDX23	 nucleosome assembly; chromosome organization and biogenesis (sensu Eukaryota);	 nucleosome; nucleus; chromosome;	 DNA binding;
N	134391	GPR151	GALR4 GALRL GPCR PGR7	 signal transduction; G-protein coupled receptor protein signaling pathway;	 membrane; integral to membrane;	 rhodopsin-like receptor activity; receptor activity;
N	403253	OR4A47	na	 signal transduction; G-protein coupled receptor protein signaling pathway; sensory perception of smell; response to stimulus;	 membrane; integral to membrane;	 receptor activity; olfactory receptor activity;
N	5814	PURB	MGC126784 MGC126786 PURBETA	 transcription; apoptosis; cell proliferation; cell differentiation; regulation of myeloid cell differentiation; negative regulation of transcription, DNA-dependent;	 nucleus; DNA replication factor A complex;	 double-stranded DNA binding; single-stranded DNA binding; transcription factor activity; mRNA binding; transcription factor binding; SMAD binding;
N	10599	SLCO1B1	na	 ion transport; organic anion transport;	 membrane fraction; integral to plasma membrane; membrane;	 transporter activity; sodium-independent organic anion transporter activity;
N	151556	GPR155	DEP.7 DEPDC3 FLJ31819 FLJ39346 PGR22	 intracellular signaling cascade;	 membrane; integral to membrane;	na
N	55830	GLT8D1	na	 carbohydrate biosynthetic process;	na	 transferase activity, transferring hexosyl groups;
N	23324	MAN2B2	KIAA0935	 carbohydrate metabolic process; mannose metabolic process; metabolic process;	na	 alpha-mannosidase activity; hydrolase activity, acting on glycosyl bonds;
N	79998	ANKRD53	FLJ12056 FLJ36160	na	na	na
N	283162	OR8B4	na	 signal transduction; G-protein coupled receptor protein signaling pathway; sensory perception of smell; response to stimulus;	 membrane; integral to membrane;	 receptor activity; olfactory receptor activity;
N	80821	DDHD1	na	 lipid catabolic process;	na	 hydrolase activity; metal ion binding;
N	123041	SLC24A4	FLJ38852 NCKX4 SLC24A2	 ion transport; potassium ion transport; sodium ion transport; calcium ion transport;	 membrane; integral to membrane;	 calcium ion binding; symporter activity; antiporter activity; potassium ion binding; sodium ion binding;
N	80152	CENPT	na	na	 chromosome, pericentric region; intracellular; nucleus; chromosome;	 sequence-specific DNA binding;
N	10892	MALT1	DKFZp434L132 MLT MLT1	 positive regulation of T cell cytokine production; proteolysis; ubiquitin cycle; anti-apoptosis; defense response; activation of NF-kappaB-inducing kinase; regulation of apoptosis; positive regulation of I-kappaB kinase/NF-kappaB cascade; T cell receptor signaling pathway; positive regulation of T cell activation; nuclear export; protein oligomerization;	 nucleus; cytoplasm; CBM complex;	 ubiquitin-protein ligase activity; signal transducer activity; peptidase activity; kinase activator activity; caspase activity; protein self-association;
N	646	BNC1	BNC BSN1 HsT19447	 transcription; regulation of transcription, DNA-dependent; positive regulation of cell proliferation; epidermis development;	 intracellular; nucleus;	 nucleic acid binding; transcription factor activity; zinc ion binding; metal ion binding;
N	26504	CNNM4	ACDP4 KIAA1592	na	na	na
N	2914	GRM4	GPRC1D MGLUR4 mGlu4	 activation of MAPK activity; signal transduction; G-protein coupled receptor protein signaling pathway; negative regulation of adenylate cyclase activity; metabotropic glutamate receptor, adenylate cyclase inhibiting pathway; synaptic transmission; neurotransmitter secretion; learning; positive regulation of MAPKKK cascade; neuroprotection;	 intracellular; integral to plasma membrane; membrane; cytoplasmic vesicle;	 receptor activity; metabotropic glutamate, GABA-B-like receptor activity;
N	199870	FAM76A	na	na	na	na
N	9098	USP6	na	 ubiquitin-dependent protein catabolic process; ubiquitin cycle;	 lysosome;	 nucleic acid binding; cysteine-type endopeptidase activity; ubiquitin thiolesterase activity; peptidase activity;
N	54805	CNNM2	ACDP2	na	na	na
N	3792	KEL	CD238 ECE3	 protein amino acid N-linked glycosylation; proteolysis; vasoconstriction;	 cytoskeleton; integral to plasma membrane; membrane;	 endopeptidase activity; neprilysin activity; protein binding; metallopeptidase activity; zinc ion binding; endothelin-converting enzyme activity; metal ion binding;
N	55610	CCDC132	FLJ20097 FLJ23581 KIAA1861	na	na	na
N	10868	USP20	KIAA1003 LSFR3A VDU2	 ubiquitin-dependent protein catabolic process; protein deubiquitination;	na	 ubiquitin thiolesterase activity; cysteine-type peptidase activity; zinc ion binding; metal ion binding;
N	219736	STOX1	C10orf24 PEE4	na	 nucleus;	 DNA binding;
N	23536	ADAT1	HADAT1	 tRNA processing;	na	 RNA binding; tRNA specific adenosine deaminase activity;
N	887	CCKBR	na	 phospholipase C activation; elevation of cytosolic calcium ion concentration; digestion; sensory perception; feeding behavior; cell proliferation; positive regulation of cell proliferation;	 plasma membrane; integral to plasma membrane;	 rhodopsin-like receptor activity; phosphoinositide phospholipase C activity; receptor activity; gastrin receptor activity; phosphatidylinositol 3-kinase regulator activity;
N	139599	MAGEE2	HCA3 MGC138154	na	na	na
N	81831	NETO2	FLJ10430 FLJ14724 FLJ90456 NEOT2	na	 membrane; integral to membrane;	 receptor activity;
N	26108	PYGO1	DKFZp547G0910	 regulation of transcription, DNA-dependent; Wnt receptor signaling pathway;	 nucleus;	 protein binding; zinc ion binding; metal ion binding;
N	27434	POLM	na	 DNA replication; somatic hypermutation of immunoglobulin genes; B cell differentiation;	 intracellular; nucleus;	 magnesium ion binding; DNA binding; DNA-directed DNA polymerase activity; DNA nucleotidylexotransferase activity; transferase activity;
N	9313	MMP20	na	 peptidoglycan metabolic process; proteolysis;	 extracellular matrix (sensu Metazoa); extracellular space;	 metalloendopeptidase activity; calcium ion binding; zinc ion binding;
N	84271	POLDIP3	KIAA1649 PDIP46 SKAR	na	 nucleus;	 nucleotide binding; RNA binding;
N	56122	PCDHB14	na	 cell adhesion; homophilic cell adhesion; synaptic transmission; synaptogenesis; calcium-dependent cell-cell adhesion;	 membrane; integral to membrane;	 calcium ion binding; protein binding;
N	4606	MYBPC2	MGC163408 MYBPC MYBPCF	 striated muscle contraction; cell adhesion;	 striated muscle thick filament;	 actin binding; protein binding; structural constituent of muscle;
N	116840	CNTROB	LIP8 PP1221	 cytokinesis; cell cycle; centriole replication; centrosome separation;	 centriole;	 protein binding;
N	112937	GLB1L3	FLJ90231	 carbohydrate metabolic process;	 beta-galactosidase complex;	 catalytic activity; beta-galactosidase activity; cation binding;
N	55627	SMPD4	na	na	na	na
N	55201	MAP1S	na	 microtubule bundle formation; apoptosis; nervous system development; brain development; mitochondrion transport along microtubule; neurite morphogenesis;	 nucleus; cytosol; microtubule; dendrite; cell soma; perinuclear region;	 DNA binding; deoxyribonuclease activity; protein binding; microtubule binding; beta-tubulin binding; actin filament binding;
N	59284	CACNG7	na	 ion transport; calcium ion transport;	 voltage-gated calcium channel complex; membrane; integral to membrane;	 voltage-gated calcium channel activity; calcium ion binding;
N	54532	USP53	DKFZp781E1417	 ubiquitin-dependent protein catabolic process;	na	 ubiquitin thiolesterase activity;
N	22836	RHOBTB3	KIAA0878	 regulation of transcription, DNA-dependent;	 nucleus;	 transcription factor activity; steroid hormone receptor activity; GTPase activity; protein binding;
N	150350	ENTHD1	FLJ25421 dJ370M22.3	na	na	na
N	57732	ZFYVE28	MGC43699 MGC61592	na	na	 zinc ion binding; metal ion binding;
N	58158	NEUROD4	na	 neuron migration; regulation of transcription, DNA-dependent; Notch signaling pathway; multicellular organismal development; nervous system development; neuroblast proliferation; glial cell differentiation; cell fate commitment; neuron development;	 nucleus;	 DNA binding; transcription regulator activity;
N	53335	BCL11A	na	 transcription; regulation of transcription, DNA-dependent; hemopoiesis; B cell differentiation; T cell differentiation;	 intracellular; nucleus; cytoplasm;	 nucleic acid binding; transcription corepressor activity; zinc ion binding; metal ion binding;
N	27241	BBS9	B1 C18 D1 MGC118917 PTHB1	 visual perception; response to stimulus;	na	na
N	3075	CFH	ARMD4 ARMS1 CFHL3 FH FHL1 HF HF1 HF2 HUS MGC88246	 complement activation, alternative pathway;	 extracellular space;	na
N	92292	GLYATL1	FLJ26507 FLJ34646 GNAT MGC15397 MGC15937	na	na	 acyltransferase activity; transferase activity;
N	28231	SLCO4A1	na	 ion transport;	 membrane; integral to membrane;	 transporter activity;
N	8416	ANXA9	ANX31	 cell-cell adhesion;	 cytosol; cell surface;	 phosphatidylserine binding; calcium ion binding; calcium-dependent phospholipid binding; acetylcholine receptor activity; protein homodimerization activity;
N	256435	ST6GALNAC3	PRO7177 SIAT7C ST6GALNACIII	 protein amino acid glycosylation;	 membrane; integral to membrane; integral to Golgi membrane;	 sialyltransferase activity;
N	79664	NARG2	na	na	na	na
N	219473	OR8K3	na	 signal transduction; G-protein coupled receptor protein signaling pathway; sensory perception of smell; response to stimulus;	 membrane; integral to membrane;	 receptor activity; olfactory receptor activity;
N	118472	ZNF511	MGC30006	 transcription; regulation of transcription, DNA-dependent;	 intracellular; nucleus;	 DNA binding; zinc ion binding; metal ion binding;
N	5152	PDE9A	HSPDE9A2	 signal transduction;	na	 hydrolase activity; manganese ion binding; metal ion binding; 3',5'-cyclic-GMP phosphodiesterase activity;
N	79158	GNPTAB	DKFZp762B226 GNPTA ICD KIAA1208 MGC4170	 cell differentiation;	 nucleus; lysosome; membrane; integral to membrane;	 UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase activity; calcium ion binding; transcription factor binding; transferase activity;
N	56955	MEPE	OF45	 skeletal development; negative regulation of bone mineralization;	 extracellular matrix (sensu Metazoa);	 extracellular matrix structural constituent;
N	2986	GUCY2F	na	 cGMP biosynthetic process; protein amino acid phosphorylation; receptor guanylyl cyclase signaling pathway; intracellular signaling cascade; visual perception; response to stimulus;	 nuclear outer membrane; integral to plasma membrane; membrane;	 guanylate cyclase activity; protein-tyrosine kinase activity; receptor activity; ATP binding;
N	4249	MGAT5	na	 protein amino acid N-linked glycosylation;	 Golgi membrane; membrane; integral to membrane;	 transferase activity, transferring glycosyl groups; alpha-1,6-mannosyl-glycoprotein 6-beta-N-acetylglucosaminyltransferase activity;
N	57107	PDSS2	C6orf210 DLP1 bA59I9.3 hDLP1	 ubiquinone biosynthetic process; isoprenoid biosynthetic process; protein heterotetramerization;	na	 trans-hexaprenyltranstransferase activity; transferase activity; protein heterodimerization activity; trans-octaprenyltranstransferase activity;
N	57713	SFMBT2	na	 regulation of transcription;	 nucleus;	na
N	2823	GPM6A	GPM6 M6A	na	 integral to plasma membrane; cell surface; membrane;	na
N	889	KRIT1	CAM CCM1	 small GTPase mediated signal transduction;	 cytoskeleton;	 small GTPase regulator activity; binding; protein binding;
N	23432	GPR161	FLJ33952 RE2	 signal transduction; G-protein coupled receptor protein signaling pathway;	 membrane; integral to membrane;	 rhodopsin-like receptor activity; receptor activity;
N	54799	MBTD1	FLJ20055 FLJ42067 MGC126785 SA49P01	 regulation of transcription;	 nucleus;	 zinc ion binding;
N	1358	CPA2	na	 proteolysis; vacuolar protein catabolic process;	na	 carboxypeptidase activity; carboxypeptidase A activity; metallopeptidase activity; zinc ion binding; metal ion binding;
N	112476	PRRT2	DKFZp547J199 FLJ25513	 response to biotic stimulus;	 integral to membrane;	 glucan 1,4-alpha-glucosidase activity;
N	84501	SPIRE2	na	na	na	 zinc ion binding;
N	27253	PCDH17	PCDH68 PCH68	 cell adhesion; homophilic cell adhesion;	 membrane; integral to membrane;	 calcium ion binding; protein binding;
N	26528	DAZAP1	MGC19907	 multicellular organismal development; spermatogenesis; cell differentiation;	 nucleus; cytoplasm;	 nucleotide binding; RNA binding;
N	8897	MTMR3	na	 protein amino acid dephosphorylation; phospholipid dephosphorylation;	 membrane fraction; cytoplasm;	 inositol or phosphatidylinositol phosphatase activity; protein serine/threonine phosphatase activity; protein tyrosine phosphatase activity; zinc ion binding; hydrolase activity; metal ion binding;
N	128372	OR6N1	na	 signal transduction; G-protein coupled receptor protein signaling pathway; sensory perception of smell; response to stimulus;	 membrane; integral to membrane;	 receptor activity; olfactory receptor activity;
N	741	ZNHIT2	C11orf5 FON MGC120285 MGC120286	na	na	 zinc ion binding; metal ion binding;
N	8266	UBL4A	DXS254E GDX UBL4	 protein modification;	na	 small protein conjugating enzyme activity;
N	151295	SLC23A3	E2BP3 FLJ31168 SVCT3 Yspl1	 transport;	 membrane;	 transporter activity;
N	7681	MKRN3	D15S9 MGC88288 RNF63 ZFP127 ZNF127	na	 ribonucleoprotein complex;	 nucleic acid binding; protein binding; zinc ion binding; metal ion binding;
N	152273	FGD5	ZFYVE23	 cytoskeleton organization and biogenesis; regulation of cell shape; actin cytoskeleton organization and biogenesis; regulation of Rho protein signal transduction; regulation of Cdc42 GTPase activity; filopodium formation;	 ruffle; intracellular; cytoplasm; Golgi apparatus; cytoskeleton; lamellipodium;	 guanyl-nucleotide exchange factor activity; Rho guanyl-nucleotide exchange factor activity; protein binding; zinc ion binding; small GTPase binding; metal ion binding;
N	124590	USH1G	ANKS4A FLJ33924 SANS	 visual perception; sensory perception of sound; response to stimulus;	na	na
N	460	ASTN1	ASTN KIAA1747	 neuron adhesion; locomotory behavior; cell-cell adhesion; cell migration;	 membrane; integral to membrane;	 protein binding;
N	2658	GDF2	na	 growth;	 extracellular region; extracellular space;	 cytokine activity; growth factor activity;
N	2983	GUCY1B3	na	 cGMP biosynthetic process; nitric oxide mediated signal transduction; circulation;	 cytoplasm; guanylate cyclase complex, soluble;	 guanylate cyclase activity; receptor activity; iron ion binding; heme binding; metal ion binding;
N	2693	GHSR	na	 signal transduction; G-protein coupled receptor protein signaling pathway; adult feeding behavior; hormone-mediated signaling; growth hormone secretion; positive regulation of appetite; positive regulation of body size;	 plasma membrane; cell surface; integral to membrane;	 rhodopsin-like receptor activity; growth hormone secretagogue receptor activity; receptor activity; growth hormone-releasing hormone receptor activity;
N	80764	THAP7	MGC10963	 transcription; regulation of transcription, DNA-dependent;	 chromosome;	 DNA binding; zinc ion binding; metal ion binding;
N	284541	CYP4A22	na	 electron transport;	 membrane;	 monooxygenase activity; iron ion binding; heme binding; metal ion binding;
N	147945	NLRP4	CLR19.5 FLJ32126 NALP4 PAN2 PYPAF4 RNH2	na	na	 protein binding;
N	89782	LMLN	Gp63 Msp	 proteolysis; cell adhesion;	 membrane;	 metalloendopeptidase activity; zinc ion binding; hydrolase activity;
N	390431	OR4K2	na	 signal transduction; G-protein coupled receptor protein signaling pathway; sensory perception of smell; response to stimulus;	 membrane; integral to membrane;	 receptor activity; olfactory receptor activity;
N	130026	ICA1L	ALS2CR14 ALS2CR15 DKFZp434E1919 MGC138440	na	na	na
N	5924	RASGRF2	na	 regulation of Rho protein signal transduction; regulation of small GTPase mediated signal transduction;	 intracellular;	 guanyl-nucleotide exchange factor activity; Rho guanyl-nucleotide exchange factor activity;
N	5670	PSG2	CEA PSBG2 PSG1 PSGGB	 pregnancy; cell migration;	na	na
N	8911	CACNA1I	Cav3.3	 ion transport; calcium ion transport; signal transduction;	 voltage-gated calcium channel complex; membrane; integral to membrane;	 calcium ion binding; low voltage-gated calcium channel activity;
N	83259	PCDH11Y	PCDH11X PCDH22 PCDHY	 cell adhesion; homophilic cell adhesion;	 membrane; integral to membrane;	 calcium ion binding; protein binding;
N	342909	ZNF284	DKFZp781F1775	 regulation of transcription, DNA-dependent;	 intracellular; nucleus;	 nucleic acid binding; zinc ion binding; metal ion binding;
N	81622	UNC93B1	MGC126617 UNC93 UNC93B	na	 membrane; integral to membrane;	na
N	5276	SERPINI2	MEPI PANCPIN PI14 TSA2004	 cell motility;	na	 serine-type endopeptidase inhibitor activity;
N	115361	GBP4	Mpa2	na	na	na
N	27429	HTRA2	OMI PARK13 PRSS25	 proteolysis; apoptosis; response to stress; mitochondrion organization and biogenesis; adult walking behavior; induction of apoptosis by intracellular signals; forebrain development; regulation of body size; neuron development;	 nucleus; mitochondrion; mitochondrial intermembrane space; endoplasmic reticulum; endoplasmic reticulum membrane; membrane; integral to membrane;	 serine-type endopeptidase activity; unfolded protein binding;
N	10319	LAMC3	DKFZp434E202	 cell adhesion;	 extracellular matrix (sensu Metazoa); basement membrane; membrane;	 structural molecule activity; protein binding;
N	222894	FERD3L	na	 regulation of transcription;	 nucleus;	 transcription regulator activity;
N	4343	MOV10	DKFZp667O1423 FLJ32791 KIAA1631 gb110	 multicellular organismal development;	na	 nucleotide binding; helicase activity; ATP binding; hydrolase activity;
N	56603	CYP26B1	na	 electron transport; proximal/distal pattern formation; embryonic limb morphogenesis; retinoic acid receptor signaling pathway;	 endoplasmic reticulum; microsome; membrane;	 monooxygenase activity; iron ion binding; heme binding; metal ion binding;
N	79707	NOL9	FLJ23323 MGC131821 MGC138483	na	 nucleus;	na
N	152518	NFXL1	FLJ16294 HOZFP	 regulation of transcription, DNA-dependent; ubiquitin cycle;	 nucleus;	 transcription factor activity; protein binding; zinc ion binding; metal ion binding;
N	79993	ELOVL7	FLJ23563	na	 integral to membrane;	na
N	9925	ZBTB5	na	 transcription; regulation of transcription, DNA-dependent;	 intracellular; nucleus;	 DNA binding; protein binding; zinc ion binding; metal ion binding;
N	10858	CYP46A1	CP46 CYP46	 electron transport; lipid metabolic process; cholesterol catabolic process; nervous system development; steroid metabolic process;	 endoplasmic reticulum; microsome; membrane; integral to membrane;	 iron ion binding; steroid hydroxylase activity; heme binding; metal ion binding;
N	9990	SLC12A6	ACCPN DKFZP434D2135 KCC3 KCC3A KCC3B	 regulation of progression through cell cycle; ion transport; potassium ion transport; sodium ion transport; chloride transport; cell ion homeostasis; regulation of cell volume; blood pressure regulation;	 membrane fraction; integral to plasma membrane; membrane; integral to membrane; basolateral plasma membrane; axon;	 transporter activity; protein binding; symporter activity; cation:chloride symporter activity; potassium:chloride symporter activity; potassium ion binding;
N	96459	FNIP1	DKFZp686E18167 DKFZp781P0215 KIAA1961 MGC667	na	 extracellular region;	na
N	79933	SYNPO2L	FLJ12921	na	 cytoskeleton;	 actin binding; protein binding;
N	7707	ZNF148	na	 negative regulation of transcription from RNA polymerase II promoter; transcription; regulation of transcription, DNA-dependent; cellular defense response; gametogenesis;	 intracellular; nucleus; DNA-directed RNA polymerase II, core complex;	 nucleic acid binding; DNA binding; specific RNA polymerase II transcription factor activity; zinc ion binding; transcriptional activator activity; metal ion binding;
N	9644	SH3PXD2A	FISH SH3MD1	 cell communication; metabolic process;	na	 protein binding; transaminase activity; phosphoinositide binding;
N	90678	LRSAM1	FLJ31641 RIFLE TAL	 ubiquitin cycle; protein transport;	 extracellular region;	 hormone activity; protein binding; zinc ion binding; ligase activity; metal ion binding;
N	84628	NTNG2	KIAA0625 KIAA1857 Lmnt2 MGC21884 NTNG1 bA479K20.1	 multicellular organismal development; nervous system development; axonogenesis; cell differentiation;	 extracellular matrix (sensu Metazoa); membrane; anchored to plasma membrane;	 GPI anchor binding;
N	4018	LPA	AK38 APOA LP	 proteolysis; lipid metabolic process; lipid transport; circulation;	 extracellular region;	 serine-type endopeptidase activity; endopeptidase inhibitor activity; lipid transporter activity; peptidase activity;
N	55576	STAB2	na	 cell adhesion;	na	 hyaluronic acid binding;
N	2646	GCKR	GKRP	 protein import into nucleus, translocation; cell glucose homeostasis;	 nucleus;	 enzyme inhibitor activity; protein binding;
N	26122	EPC2	DKFZP566F2124	 DNA repair; transcription; regulation of transcription, DNA-dependent; chromatin modification;	 nucleus;	na
N	56142	PCDHA6	na	 cell adhesion; homophilic cell adhesion; nervous system development;	 integral to plasma membrane; membrane;	 calcium ion binding; protein binding;
N	54900	LAX1	FLJ20340 LAX	 inactivation of MAPK activity; immune response; intracellular signaling cascade; B cell activation; immunoglobulin secretion; antigen receptor-mediated signaling pathway; negative regulation of T cell activation;	 membrane; integral to membrane; lipid raft;	 protein binding; protein kinase binding; SH2 domain binding;
N	54928	IMPAD1	FLJ20421 IMPA3	na	na	 inositol or phosphatidylinositol phosphatase activity;
N	11095	ADAMTS8	na	 proteolysis; negative regulation of cell proliferation;	 extracellular matrix (sensu Metazoa);	 metalloendopeptidase activity; integrin binding; heparin binding; zinc ion binding; low affinity phosphate transporter activity; metal ion binding;
N	23093	TTLL5	KIAA0998 MGC117189 STAMP	 protein modification;	na	 tubulin-tyrosine ligase activity; ligase activity;
N	81309	OR4C15	na	 signal transduction; G-protein coupled receptor protein signaling pathway; sensory perception of smell; response to stimulus;	 membrane; integral to membrane;	 receptor activity; olfactory receptor activity;
N	2206	MS4A2	APY ATOPY FCER1B FCERI IGEL IGER IGHER MS4A1	 humoral immune response; G-protein coupled receptor protein signaling pathway; cell proliferation;	 integral to plasma membrane; external side of plasma membrane; membrane;	 receptor activity; calcium channel activity; IgE binding;
N	286148	DPY19L4	MGC131885	na	na	na
N	29066	ZC3H7A	FLJ10027 FLJ20318 HSPC055 ZC3H7 ZC3HDC7	na	 intracellular; nucleus;	 nucleic acid binding; zinc ion binding; metal ion binding;
N	5675	PSG6	PSG10	 pregnancy;	 extracellular space;	na
N	117532	TMC2	C20orf145 dJ686C3.3	na	 membrane; integral to membrane;	na
N	338872	C1QTNF9	MGC48915	 phosphate transport;	 cytoplasm;	na
N	10825	NEU3	FLJ12388 SIAL3	 carbohydrate metabolic process; ganglioside catabolic process; metabolic process;	 plasma membrane; integral to plasma membrane;	 exo-alpha-sialidase activity; hydrolase activity, acting on glycosyl bonds;
N	10529	NEBL	LNEBL MGC119746 MGC119747 bA56H7.1	 ion transport; regulation of actin filament length;	 cytoskeleton; actin cytoskeleton;	 actin binding; zinc ion binding; structural constituent of muscle; metal ion binding;
N	79838	TMC5	FLJ13593	na	 integral to membrane;	na
N	375248	ANKRD36	UNQ2430	na	na	na
N	133396	IL31RA	na	 MAPKKK cascade; anti-apoptosis; defense response; transmembrane receptor protein tyrosine kinase signaling pathway; JAK-STAT cascade; positive regulation of cell proliferation; cytokine and chemokine mediated signaling pathway; monocyte differentiation; macrophage differentiation; positive regulation of tyrosine phosphorylation of Stat3 protein; positive regulation of tyrosine phosphorylation of Stat5 protein; homeostatic process; negative regulation of macrophage activation; positive regulation of transcription, DNA-dependent;	 integral to membrane;	 transcription coactivator activity; receptor activity; hematopoietin/interferon-class (D200-domain) cytokine receptor activity; protein kinase binding; cytokine binding;
N	7053	TGM3	MGC126249 MGC126250 TGE	 peptide cross-linking; keratinocyte differentiation; hair follicle morphogenesis; keratinization; hair cell differentiation; cell envelope organization and biogenesis; skin development; protein tetramerization;	 cornified envelope; cytoplasm; extrinsic to internal side of plasma membrane;	 magnesium ion binding; protein-glutamine gamma-glutamyltransferase activity; GTPase activity; calcium ion binding; GTP binding; acyltransferase activity; transferase activity, transferring acyl groups; GDP binding;
N	10203	CALCRL	CGRPR CRLR	 signal transduction; G-protein signaling, coupled to cyclic nucleotide second messenger; heart development; positive regulation of smooth muscle cell proliferation;	 integral to plasma membrane; membrane;	 receptor activity; G-protein coupled receptor activity; calcitonin receptor activity;
N	79822	ARHGAP28	DKFZp686A2038 FLJ10312	 signal transduction; release of virus from host;	 intracellular; membrane;	na
N	287015	TRIM42	FLJ40097 MGC163346	na	 intracellular;	 protein binding; zinc ion binding; metal ion binding;
N	23370	ARHGEF18	KIAA0521 MGC15913	 regulation of Rho protein signal transduction;	 intracellular;	 guanyl-nucleotide exchange factor activity; Rho guanyl-nucleotide exchange factor activity;
N	79848	CSPP1	CSPP FLJ22490 FLJ38886	na	na	na
N	56945	MRPS22	na	na	 mitochondrion; mitochondrial ribosome; ribonucleoprotein complex;	na
N	59336	PRDM13	na	 transcription; regulation of transcription, DNA-dependent;	 intracellular; nucleus;	 nucleic acid binding; DNA binding; zinc ion binding; metal ion binding;
N	80760	ITIH5	DKFZp686F0145 MGC10848 pp14776	 hyaluronan metabolic process;	na	 serine-type endopeptidase inhibitor activity;
N	376940	ZC3H6	FLJ16526 FLJ41410 FLJ45877 KIAA2035 ZC3HDC6	na	na	 nucleic acid binding; zinc ion binding; metal ion binding;
N	10335	MRVI1	IRAG JAW1L	na	 endoplasmic reticulum membrane;	na
N	57192	MCOLN1	na	 cation transport; calcium ion transport;	 lysosome; integral to plasma membrane; membrane;	 cation channel activity; calcium ion binding;
N	6101	RP1	DCDC4A ORP1	 intracellular signaling cascade; visual perception; phototransduction, visible light; response to stimulus;	 soluble fraction; cilium;	na
N	3263	HPX	na	 transport; iron ion homeostasis; heme transport;	 extracellular region; extracellular space;	 binding; iron ion binding; heme transporter activity; metal ion binding;
N	7201	TRHR	MGC141920	 signal transduction; G-protein coupled receptor protein signaling pathway;	 integral to plasma membrane; membrane;	 rhodopsin-like receptor activity; receptor activity; thyrotropin-releasing hormone receptor activity;
N	80216	ALPK1	8430410J10Rik FLJ22670 KIAA1527 LAK	 protein amino acid phosphorylation;	na	 protein serine/threonine kinase activity; ATP binding; kinase activity; transferase activity;
N	84944	MAEL	na	na	 nucleus;	 DNA binding;
N	8224	SYN3	na	 neurotransmitter secretion;	 synaptic vesicle; synaptic vesicle membrane; synapse;	 nucleotide binding; catalytic activity; calcium ion binding; ATP binding;
N	84224	NBPF3	na	na	na	na
N	148979	GLIS1	FLJ36155	 negative regulation of transcription from RNA polymerase II promoter; transcription; positive regulation of transcription; positive regulation of transcription from RNA polymerase II promoter;	 intracellular; nucleus;	 DNA binding; specific RNA polymerase II transcription factor activity; zinc ion binding; metal ion binding;
N	4882	NPR2	AMDM ANPRB GUC2B GUCY2B NPRB NPRBi	 cGMP biosynthetic process; protein amino acid phosphorylation; cell surface receptor linked signal transduction; intracellular signaling cascade; blood pressure regulation;	 plasma membrane; integral to membrane;	 guanylate cyclase activity; protein kinase activity; receptor activity; transmembrane receptor activity; ATP binding; peptide receptor activity, G-protein coupled; phosphorus-oxygen lyase activity; natriuretic peptide receptor activity; identical protein binding;
N	29855	UBN1	VT VT4	 regulation of transcription from RNA polymerase II promoter;	 nucleus;	 transcription factor activity;
N	27092	CACNG4	MGC11138 MGC24983	 ion transport; calcium ion transport; transmission of nerve impulse;	 integral to plasma membrane; tight junction; membrane;	 structural molecule activity; voltage-gated calcium channel activity; calcium ion binding;
N	5794	PTPRH	na	 protein amino acid dephosphorylation;	 integral to plasma membrane; integral to membrane;	 protein tyrosine phosphatase activity; receptor activity; transmembrane receptor protein tyrosine phosphatase activity; hydrolase activity;
N	57419	SLC24A3	NCKX3	 ion transport; potassium ion transport; sodium ion transport; calcium ion transport;	 membrane; integral to membrane;	 calcium ion binding; calcium, potassium:sodium antiporter activity; symporter activity; antiporter activity; potassium ion binding; sodium ion binding;
N	27147	DENND2A	FAM31D KIAA1277	na	na	na
N	11280	SCN11A	na	 ion transport; sodium ion transport; synaptic transmission; response to drug;	 voltage-gated sodium channel complex; membrane fraction; membrane;	 voltage-gated sodium channel activity; sodium ion binding;
N	79699	ZYG11B	FLJ13456 ZYG11	na	na	 binding;
N	23023	TMCC1	DKFZp686M0169 FLJ42680	na	 membrane; integral to membrane;	na
N	9498	SLC4A8	DKFZp761B2318 FLJ46462 NBC3	 anion transport;	 membrane; integral to membrane;	 inorganic anion exchanger activity;
N	152831	KLB	MGC142213	 carbohydrate metabolic process;	 membrane; integral to membrane;	 catalytic activity; glucosidase activity; cation binding;
N	9244	CRLF1	na	 antimicrobial humoral response (sensu Vertebrata);	 extracellular space;	 receptor activity; cytokine binding;
